LookupID,Geo Place Name,Year,Borough
10263,Stuyvesant Town and Turtle Bay (CD6),2009,Manhattan
10264,Park Slope and Carroll Gardens (CD6),2019,Brooklyn
10265,Park Slope and Carroll Gardens (CD6),2017,Brooklyn
10266,Stuyvesant Town and Turtle Bay (CD6),2019,Manhattan
10267,Riverdale and Fieldston (CD8),2008,Bronx
10268,Riverdale and Fieldston (CD8),2013,Bronx
10269,Riverdale and Fieldston (CD8),2015,Bronx
10270,Hillcrest and Fresh Meadows (CD8),2015,Queens
10271,Hillcrest and Fresh Meadows (CD8),2011,Queens
10272,Hillcrest and Fresh Meadows (CD8),2020,Queens
10273,Rego Park and Forest Hills (CD6),2015,Queens
10274,Rockaways,2005,Queens
10275,Lower Manhattan,2009,Manhattan
10276,Manhattan,2009,Manhattan
10277,Manhattan,2005,Manhattan
10278,High Bridge - Morrisania,2017,Bronx
10279,Bensonhurst - Bay Ridge,2005,Brooklyn
10280,Union Square - Lower East Side,2017,Manhattan
10281,Coney Island - Sheepshead Bay,2009,Brooklyn
10282,Bensonhurst - Bay Ridge,2009,Brooklyn
10283,Union Square - Lower East Side,2009,Manhattan
10284,Southeast Queens,2009,Queens
10285,Rockaways,2009,Queens
10286,St. George and Stapleton (CD1),2013,Staten Island
10287,Hunts Point and Longwood (CD2),2019,Bronx
10288,Greenpoint and Williamsburg (CD1),2008,Brooklyn
10289,Fort Greene and Brooklyn Heights (CD2),2019,Brooklyn
10290,Woodside and Sunnyside (CD2),2015,Queens
10291,Pelham - Throgs Neck,2017,Bronx
10292,Pelham - Throgs Neck,2016,Bronx
10293,Upper West Side,2016,Manhattan
10294,Upper West Side,2021,Manhattan
10295,Upper West Side,2021,Manhattan
10296,Pelham - Throgs Neck,2021,Bronx
10297,Pelham - Throgs Neck,2021,Bronx
10298,Greenpoint and Williamsburg (CD1),2018,Brooklyn
10299,St. George and Stapleton (CD1),2020,Staten Island
10300,Greenwich Village and Soho (CD2),2011,Manhattan
10301,Greenwich Village and Soho (CD2),2009,Manhattan
10302,Mott Haven and Melrose (CD1),2014,Bronx
10303,Rockaways,2005,Queens
10304,Bronx,2011,Bronx
10305,Northeast Bronx,2015,Bronx
10306,Central Harlem - Morningside Heights,2015,Manhattan
10307,Bronx,2018,Bronx
10308,Brooklyn,2014,Brooklyn
10309,Brooklyn,2016,Brooklyn
10310,Canarsie - Flatlands,2020,Brooklyn
10311,East Flatbush - Flatbush,2009,Brooklyn
10312,East Flatbush - Flatbush,2020,Brooklyn
10313,Canarsie - Flatlands,2014,Brooklyn
10314,Canarsie - Flatlands,2016,Brooklyn
10315,East Flatbush (CD17),2021,Brooklyn
10316,Flatlands and Canarsie (CD18),2016,Brooklyn
10317,East Flatbush (CD17),2010,Brooklyn
10318,East Flatbush (CD17),2019,Brooklyn
10319,Tottenville and Great Kills (CD3),2012,Staten Island
10320,East Flatbush (CD17),2012,Brooklyn
10321,Jackson Heights (CD3),2015,Queens
10322,Morrisania and Crotona (CD3),2021,Bronx
10323,Jackson Heights (CD3),2016,Queens
10324,Elmhurst and Corona (CD4),2016,Queens
10325,Elmhurst and Corona (CD4),2012,Queens
10326,Elmhurst and Corona (CD4),2013,Queens
10327,East Flatbush (CD17),2012,Brooklyn
10328,Hunts Point - Mott Haven,2018,Bronx
10329,Hunts Point - Mott Haven,2021,Bronx
10330,Canarsie - Flatlands,2013,Brooklyn
10331,Canarsie - Flatlands,2016,Brooklyn
10332,Canarsie - Flatlands,2021,Brooklyn
10333,Greenwich Village - SoHo,2021,Manhattan
10334,Greenpoint,2014,Brooklyn
10335,Downtown - Heights - Slope,2011,Brooklyn
10336,Jamaica,2015,Queens
10337,Jamaica,2019,Queens
10338,Pelham - Throgs Neck,2005,Bronx
10339,Williamsburg - Bushwick,2017,Brooklyn
10340,East New York,2005,Brooklyn
10341,Upper West Side,2017,Manhattan
10342,Staten Island,2009,Staten Island
10343,Bayside - Little Neck,2009,Queens
10344,Staten Island,2017,Staten Island
10345,Williamsburg - Bushwick,2009,Brooklyn
10346,Sunset Park (CD7),2019,Brooklyn
10347,Flatbush and Midwood (CD14),2013,Brooklyn
10348,Flatbush and Midwood (CD14),2019,Brooklyn
10349,Flushing and Whitestone (CD7),2013,Queens
10350,Flushing and Whitestone (CD7),2022,Queens
10351,Rockaway and Broad Channel (CD14),2020,Queens
10352,Kingsbridge Heights and Bedford (CD7),2016,Bronx
10353,Kingsbridge Heights and Bedford (CD7),2017,Bronx
10354,Kingsbridge Heights and Bedford (CD7),2018,Bronx
10355,East New York,2005,Brooklyn
10356,South Beach - Tottenville,2005,Staten Island
10357,Upper West Side,2017,Manhattan
10358,Staten Island,2017,Staten Island
10359,Bayside - Little Neck,2017,Queens
10360,South Beach - Tottenville,2017,Staten Island
10361,Pelham - Throgs Neck,2005,Bronx
10362,Bayside - Little Neck,2005,Queens
10363,Upper West Side,2017,Manhattan
10364,Pelham - Throgs Neck,2017,Bronx
10365,Pelham - Throgs Neck,2017,Bronx
10366,Fresh Meadows,2022,Queens
10367,Northeast Bronx,2015,Bronx
10368,Northeast Bronx,2012,Bronx
10369,Fresh Meadows,2005,Queens
10370,Downtown - Heights - Slope,2017,Brooklyn
10371,Downtown - Heights - Slope,2017,Brooklyn
10372,Chelsea - Clinton,2017,Manhattan
10373,Fresh Meadows,2005,Queens
10374,Central Harlem - Morningside Heights,2005,Manhattan
10375,Central Harlem - Morningside Heights,2017,Manhattan
10376,Chelsea - Clinton,2005,Manhattan
10377,Fresh Meadows,2017,Queens
10378,Downtown - Heights - Slope,2005,Brooklyn
10379,Downtown - Heights - Slope,2017,Brooklyn
10380,Central Harlem - Morningside Heights,2019,Manhattan
10381,Central Harlem - Morningside Heights,2022,Manhattan
10382,Central Harlem - Morningside Heights,2013,Manhattan
10383,Northeast Bronx,2009,Bronx
10384,Northeast Bronx,2020,Bronx
10385,Central Harlem - Morningside Heights,2005,Manhattan
10386,Downtown - Heights - Slope,2017,Brooklyn
10387,Central Harlem - Morningside Heights,2017,Manhattan
10388,Northeast Bronx,2012,Bronx
10389,Central Harlem - Morningside Heights,2015,Manhattan
10390,Chelsea - Clinton,2017,Manhattan
10391,Chelsea - Clinton,2005,Manhattan
10392,Chelsea - Clinton,2017,Manhattan
10393,Borough Park,2017,Brooklyn
10394,Union Square - Lower East Side,2017,Manhattan
10395,Manhattan,2005,Manhattan
10396,Bensonhurst - Bay Ridge,2017,Brooklyn
10397,Borough Park,2005,Brooklyn
10398,Manhattan,2017,Manhattan
10399,Borough Park,2012,Brooklyn
10400,High Bridge - Morrisania,2012,Bronx
10401,Southeast Queens,2015,Queens
10402,Rockaways,2015,Queens
10403,High Bridge - Morrisania,2015,Bronx
10404,High Bridge - Morrisania,2005,Bronx
10405,Financial District (CD1),2019,Manhattan
10406,Financial District (CD1),2019,Manhattan
10407,Greenwich Village and Soho (CD2),2012,Manhattan
10408,Greenwich Village and Soho (CD2),2010,Manhattan
10409,Mott Haven and Melrose (CD1),2012,Bronx
10410,Mott Haven and Melrose (CD1),2010,Bronx
10411,Mott Haven and Melrose (CD1),2017,Bronx
10412,Mott Haven and Melrose (CD1),2016,Bronx
10413,Long Island City and Astoria (CD1),2018,Queens
10414,Woodside and Sunnyside (CD2),2009,Queens
10415,Woodside and Sunnyside (CD2),2017,Queens
10416,Greenwich Village and Soho (CD2),2020,Manhattan
10417,St. George and Stapleton (CD1),2020,Staten Island
10418,Rockaways,2005,Queens
10419,Manhattan,2005,Manhattan
10420,Manhattan,2005,Manhattan
10421,High Bridge - Morrisania,2017,Bronx
10422,Northeast Bronx,2005,Bronx
10423,Fresh Meadows,2017,Queens
10424,Downtown - Heights - Slope,2017,Brooklyn
10425,Central Harlem - Morningside Heights,2017,Manhattan
10426,Southwest Queens,2009,Queens
10427,Fresh Meadows,2005,Queens
10428,Northeast Bronx,2017,Bronx
10429,Chelsea - Clinton,2009,Manhattan
10430,Fordham and University Heights (CD5),2013,Bronx
10431,Fordham and University Heights (CD5),2022,Bronx
10432,Fordham and University Heights (CD5),2008,Bronx
10433,Brownsville (CD16),2019,Brooklyn
10434,Fordham and University Heights (CD5),2020,Bronx
10435,Ridgewood and Maspeth (CD5),2016,Queens
10436,Northeast Bronx,2017,Bronx
10437,Northeast Bronx,2005,Bronx
10438,Fresh Meadows,2017,Queens
10439,Downtown - Heights - Slope,2005,Brooklyn
10440,Downtown - Heights - Slope,2005,Brooklyn
10441,Downtown - Heights - Slope,2017,Brooklyn
10442,Fresh Meadows,2005,Queens
10443,Fresh Meadows,2005,Queens
10444,Downtown - Heights - Slope,2015,Brooklyn
10445,Fordham and University Heights (CD5),2019,Bronx
10446,Fordham and University Heights (CD5),2019,Bronx
10447,East New York and Starrett City (CD5),2012,Brooklyn
10448,East New York and Starrett City (CD5),2010,Brooklyn
10449,East New York and Starrett City (CD5),2011,Brooklyn
10450,East New York,2017,Brooklyn
10451,East New York,2005,Brooklyn
10452,East New York,2005,Brooklyn
10453,South Beach - Tottenville,2005,Staten Island
10454,Upper West Side,2009,Manhattan
10455,South Beach - Tottenville,2005,Staten Island
10456,South Beach - Tottenville,2017,Staten Island
10457,South Beach - Tottenville,2012,Staten Island
10458,East New York,2015,Brooklyn
10459,East New York,2012,Brooklyn
10460,Pelham - Throgs Neck,2015,Bronx
10461,Upper West Side (CD7),2011,Manhattan
10462,Sunset Park (CD7),2016,Brooklyn
10463,Staten Island,2017,Staten Island
10464,Staten Island,2017,Staten Island
10465,South Beach - Tottenville,2005,Staten Island
10466,South Beach - Tottenville,2017,Staten Island
10467,Bayside - Little Neck,2017,Queens
10468,Bayside - Little Neck,2017,Queens
10469,Staten Island,2009,Staten Island
10470,East New York,2009,Brooklyn
10471,South Beach - Tottenville,2009,Staten Island
10472,Staten Island,2009,Staten Island
10473,Staten Island,2009,Staten Island
10474,Williamsburg - Bushwick,2009,Brooklyn
10475,Williamsburg - Bushwick,2009,Brooklyn
10476,Brooklyn,2015,Brooklyn
10477,Gramercy Park - Murray Hill,2009,Manhattan
10478,Southwest Queens,2011,Queens
10479,Canarsie - Flatlands,2020,Brooklyn
10480,East Flatbush (CD17),2014,Brooklyn
10481,East Flatbush (CD17),2020,Brooklyn
10482,Tottenville and Great Kills (CD3),2009,Staten Island
10483,Tottenville and Great Kills (CD3),2011,Staten Island
10484,Tottenville and Great Kills (CD3),2014,Staten Island
10485,East Flatbush (CD17),2011,Brooklyn
10486,East Flatbush (CD17),2009,Brooklyn
10487,Jackson Heights (CD3),2015,Queens
10488,Lower East Side and Chinatown (CD3),2015,Manhattan
10489,Lower East Side and Chinatown (CD3),2018,Manhattan
10490,Lower East Side and Chinatown (CD3),2020,Manhattan
10491,Elmhurst and Corona (CD4),2020,Queens
10492,Highbridge and Concourse (CD4),2012,Bronx
10493,Lower East Side and Chinatown (CD3),2015,Manhattan
10494,Lower East Side and Chinatown (CD3),2019,Manhattan
10495,Elmhurst and Corona (CD4),2015,Queens
10496,Elmhurst and Corona (CD4),2019,Queens
10497,Elmhurst and Corona (CD4),2019,Queens
10498,Bushwick (CD4),2011,Brooklyn
10499,Bushwick (CD4),2014,Brooklyn
10500,Southwest Queens,2017,Queens
10501,East Flatbush - Flatbush,2017,Brooklyn
10502,Southwest Queens,2017,Queens
10503,Hunts Point - Mott Haven,2011,Bronx
10504,Southwest Queens,2015,Queens
10505,Southwest Queens,2015,Queens
10506,Brooklyn,2015,Brooklyn
10507,Hunts Point - Mott Haven,2015,Bronx
10508,Kingsbridge - Riverdale,2020,Bronx
10509,West Queens,2014,Queens
10510,Brooklyn,2012,Brooklyn
10511,Jamaica,2012,Queens
10512,East Flatbush - Flatbush,2012,Brooklyn
10513,East Flatbush - Flatbush,2012,Brooklyn
10514,Canarsie - Flatlands,2012,Brooklyn
10515,Hunts Point - Mott Haven,2015,Bronx
10516,Hunts Point - Mott Haven,2015,Bronx
10517,East Flatbush - Flatbush,2015,Brooklyn
10518,East Flatbush - Flatbush,2015,Brooklyn
10519,Central Harlem - Morningside Heights,2014,Manhattan
10520,Central Harlem - Morningside Heights,2010,Manhattan
10521,Northeast Bronx,2010,Bronx
10522,Northeast Bronx,2016,Bronx
10523,Kingsbridge - Riverdale,2015,Bronx
10524,Ridgewood - Forest Hills,2010,Queens
10525,Central Harlem - Morningside Heights,2016,Manhattan
10526,Central Harlem - Morningside Heights,2020,Manhattan
10527,Northeast Bronx,2016,Bronx
10528,Northeast Bronx,2011,Bronx
10529,Central Harlem - Morningside Heights,2010,Manhattan
10530,Downtown - Heights - Slope,2011,Brooklyn
10531,Downtown - Heights - Slope,2014,Brooklyn
10532,West Queens,2012,Queens
10533,Ridgewood - Forest Hills,2013,Queens
10534,Ridgewood - Forest Hills,2021,Queens
10535,Greenpoint,2021,Brooklyn
10536,Rego Park and Forest Hills (CD6),2020,Queens
10537,Southern SI,2013,Staten Island
10538,Southern SI,2016,Staten Island
10539,Southern SI,2018,Staten Island
10540,Southern SI,2021,Staten Island
10541,Belmont and East Tremont (CD6),2014,Bronx
10542,Belmont and East Tremont (CD6),2018,Bronx
10543,Belmont and East Tremont (CD6),2009,Bronx
10544,Belmont and East Tremont (CD6),2011,Bronx
10545,Fordham - Bronx Pk,2005,Bronx
10546,Willowbrook,2005,Staten Island
10547,Willowbrook,2017,Staten Island
10548,Crotona -Tremont,2005,Bronx
10549,Fordham - Bronx Pk,2017,Bronx
10550,Ridgewood - Forest Hills,2005,Queens
10551,Willowbrook,2005,Staten Island
10552,Flushing - Clearview,2005,Queens
10553,Bedford Stuyvesant - Crown Heights,2005,Brooklyn
10554,Ridgewood - Forest Hills,2017,Queens
10555,Willowbrook,2005,Staten Island
10556,Willowbrook,2017,Staten Island
10557,Willowbrook,2017,Staten Island
10558,Upper East Side,2009,Manhattan
10559,Bedford Stuyvesant - Crown Heights,2012,Brooklyn
10560,Sunset Park,2012,Brooklyn
10561,Ridgewood - Forest Hills,2012,Queens
10562,Willowbrook,2015,Staten Island
10563,Fordham - Bronx Pk,2012,Bronx
10564,Washington Heights,2017,Manhattan
10565,Kingsbridge - Riverdale,2017,Bronx
10566,Port Richmond,2017,Staten Island
10567,Port Richmond,2009,Staten Island
10568,Washington Heights and Inwood (CD12),2013,Manhattan
10569,Washington Heights and Inwood (CD12),2017,Manhattan
10570,Washington Heights and Inwood (CD12),2022,Manhattan
10571,Borough Park (CD12),2008,Brooklyn
10572,Williamsbridge and Baychester (CD12),2017,Bronx
10573,Upper East Side (CD8),2008,Manhattan
10574,Kingsbridge - Riverdale,2017,Bronx
10575,Washington Heights,2005,Manhattan
10576,Kingsbridge - Riverdale,2005,Bronx
10577,Washington Heights,2005,Manhattan
10578,Kingsbridge - Riverdale,2005,Bronx
10579,Greenpoint,2017,Brooklyn
10580,Greenpoint,2017,Brooklyn
10581,Greenpoint,2005,Brooklyn
10582,Long Island City - Astoria,2005,Queens
10583,Kingsbridge - Riverdale,2009,Bronx
10584,Washington Heights,2005,Manhattan
10585,Kingsbridge - Riverdale,2005,Bronx
10586,Port Richmond,2012,Staten Island
10587,Greenpoint,2015,Brooklyn
10588,Kingsbridge - Riverdale,2012,Bronx
10589,Upper East Side (CD8),2019,Manhattan
10590,Washington Heights and Inwood (CD12),2015,Manhattan
10591,Washington Heights and Inwood (CD12),2019,Manhattan
10592,Queens,2012,Queens
10593,Queens Village (CD13),2011,Queens
10594,Queens Village (CD13),2009,Queens
10595,Queens Village (CD13),2020,Queens
10596,Canarsie - Flatlands,2014,Brooklyn
10597,Long Island City - Astoria,2012,Queens
10598,Borough Park,2021,Brooklyn
10599,Borough Park,2012,Brooklyn
10600,Canarsie - Flatlands,2013,Brooklyn
10601,Canarsie - Flatlands,2022,Brooklyn
10602,Queens,2022,Queens
10603,Queens,2022,Queens
10604,Long Island City - Astoria,2009,Queens
10605,Long Island City - Astoria,2014,Queens
10606,Queens,2015,Queens
10607,Borough Park,2022,Brooklyn
10608,South Bronx,2022,Bronx
10609,Queens,2017,Queens
10610,Queens,2014,Queens
10611,Jamaica,2016,Queens
10612,South Bronx,2013,Bronx
10613,South Bronx,2016,Bronx
10614,South Bronx,2018,Bronx
10615,South Bronx,2021,Bronx
10616,South Bronx,2021,Bronx
10617,Borough Park,2018,Brooklyn
10618,Borough Park,2021,Brooklyn
10619,Queens Village (CD13),2010,Queens
10620,Queens,2020,Queens
10621,Jamaica,2017,Queens
10622,Coney Island (CD13),2020,Brooklyn
10623,Canarsie - Flatlands,2017,Brooklyn
10624,Long Island City - Astoria,2009,Queens
10625,Long Island City - Astoria,2020,Queens
10626,Queens,2012,Queens
10627,Queens,2015,Queens
10628,South Crown Heights and Lefferts Gardens (CD9),2019,Brooklyn
10629,Kew Gardens and Woodhaven (CD9),2015,Queens
10630,Bayside and Little Neck (CD11),2012,Queens
10631,Bayside and Little Neck (CD11),2010,Queens
10632,Stapleton - St. George,2010,Staten Island
10633,Rockaways,2020,Queens
10634,South Crown Heights and Lefferts Gardens (CD9),2019,Brooklyn
10635,South Crown Heights and Lefferts Gardens (CD9),2019,Brooklyn
10636,Parkchester and Soundview (CD9),2010,Bronx
10637,Bensonhurst (CD11),2019,Brooklyn
10638,Kew Gardens and Woodhaven (CD9),2016,Queens
10639,Bensonhurst (CD11),2020,Brooklyn
10640,Coney Island - Sheepshead Bay,2009,Brooklyn
10641,Coney Island - Sheepshead Bay,2020,Brooklyn
10642,Coney Island - Sheepshead Bay,2009,Brooklyn
10643,Stapleton - St. George,2012,Staten Island
10644,Stapleton - St. George,2015,Staten Island
10645,Stapleton - St. George,2017,Staten Island
10646,Stapleton - St. George,2017,Staten Island
10647,West Queens,2017,Queens
10648,West Queens,2017,Queens
10649,Stapleton - St. George,2005,Staten Island
10650,South Crown Heights and Lefferts Gardens (CD9),2008,Brooklyn
10651,South Crown Heights and Lefferts Gardens (CD9),2013,Brooklyn
10652,Morningside Heights and Hamilton Heights (CD9),2022,Manhattan
10653,Bayside and Little Neck (CD11),2022,Queens
10654,Bensonhurst (CD11),2018,Brooklyn
10655,Bayside and Little Neck (CD11),2009,Queens
10656,Bayside and Little Neck (CD11),2011,Queens
10657,Crotona -Tremont,2015,Bronx
10658,Sunset Park,2015,Brooklyn
10659,Willowbrook,2012,Staten Island
10660,Bedford Stuyvesant - Crown Heights,2015,Brooklyn
10661,Crotona -Tremont,2017,Bronx
10662,Belmont and East Tremont (CD6),2012,Bronx
10663,Park Slope and Carroll Gardens (CD6),2011,Brooklyn
10664,Park Slope and Carroll Gardens (CD6),2009,Brooklyn
10665,Park Slope and Carroll Gardens (CD6),2016,Brooklyn
10666,Riverdale and Fieldston (CD8),2020,Bronx
10667,Riverdale and Fieldston (CD8),2018,Bronx
10668,Hillcrest and Fresh Meadows (CD8),2009,Queens
10669,Fordham - Bronx Pk,2005,Bronx
10670,Fordham - Bronx Pk,2005,Bronx
10671,Crotona -Tremont,2005,Bronx
10672,Fordham - Bronx Pk,2017,Bronx
10673,Bedford Stuyvesant - Crown Heights,2009,Brooklyn
10674,Bedford Stuyvesant - Crown Heights,2009,Brooklyn
10675,East Harlem,2009,Manhattan
10676,Bedford Stuyvesant - Crown Heights,2014,Brooklyn
10677,Flushing - Clearview,2011,Queens
10678,Bedford Stuyvesant - Crown Heights,2005,Brooklyn
10679,Crotona -Tremont,2014,Bronx
10680,Upper East Side,2014,Manhattan
10681,Fordham - Bronx Pk,2014,Bronx
10682,Crotona -Tremont,2011,Bronx
10683,Sunset Park,2014,Brooklyn
10684,Flushing - Clearview,2017,Queens
10685,South Ozone Park and Howard Beach (CD10),2020,Queens
10686,Bay Ridge and Dyker Heights (CD10),2009,Brooklyn
10687,Long Island City - Astoria,2005,Queens
10688,Port Richmond,2005,Staten Island
10689,Port Richmond,2005,Staten Island
10690,Port Richmond,2017,Staten Island
10691,Washington Heights,2005,Manhattan
10692,Kingsbridge - Riverdale,2005,Bronx
10693,Kingsbridge - Riverdale,2005,Bronx
10694,Port Richmond,2009,Staten Island
10695,Long Island City - Astoria,2009,Queens
10696,Port Richmond,2009,Staten Island
10697,Washington Heights,2009,Manhattan
10698,Washington Heights,2009,Manhattan
10699,Long Island City - Astoria,2005,Queens
10700,Port Richmond,2011,Staten Island
10701,Port Richmond,2014,Staten Island
10702,Kingsbridge - Riverdale,2011,Bronx
10703,Washington Heights,2014,Manhattan
10704,Port Richmond,2005,Staten Island
10705,Greenpoint,2017,Brooklyn
